Shelf ID,Person ID,Date,Time,Day,Age,Gender,Height,Weight,Married status,Item ID,Looking at item (s),Holding the item (s),Holding the bag,Picking up item,Returning item,Putting item into bag,Taking item out of bag,Putting item into bag in the 2nd time
6,1144,2024-07-03,17:55:00,Wednesday,22,Female,164,48,Married,5,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
6,1144,2024-07-03,17:59:00,Wednesday,22,Female,164,48,Married,7,8,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6,1144,2024-07-03,18:02:00,Wednesday,22,Female,164,48,Married,0,32,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6,1144,2024-07-03,18:04:00,Wednesday,22,Female,164,48,Married,14,7,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1,1144,2024-07-03,18:07:00,Wednesday,22,Female,164,48,Married,6,39,36,TRUE,TRUE,FALSE,FALSE,TRUE,
1,1144,2024-07-03,18:11:00,Wednesday,22,Female,164,48,Married,4,37,27,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1144,2024-07-03,18:16:00,Wednesday,22,Female,164,48,Married,9,20,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,1144,2024-07-03,18:19:00,Wednesday,22,Female,164,48,Married,8,34,32,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,1144,2024-07-03,18:20:00,Wednesday,22,Female,164,48,Married,8,24,26,TRUE,TRUE,TRUE,TRUE,,FALSE
2,1144,2024-07-03,18:23:00,Wednesday,22,Female,164,48,Married,2,15,26,TRUE,TRUE,TRUE,,TRUE,FALSE
2,1144,2024-07-03,18:27:00,Wednesday,22,Female,164,48,Married,1,26,25,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,1144,2024-07-03,18:29:00,Wednesday,22,Female,164,48,Married,4,26,34,TRUE,TRUE,TRUE,,FALSE,
3,1145,2024-07-03,17:50:00,Wednesday,59,Female,154,57,Married,0,19,18,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
3,1145,2024-07-03,17:55:00,Wednesday,59,Female,154,57,Married,4,21,24,FALSE,TRUE,TRUE,FALSE,,FALSE
1,1146,2024-07-03,18:04:00,Wednesday,75,Male,172,89,Married,10,23,33,TRUE,TRUE,FALSE,FALSE,FALSE,
1,1146,2024-07-03,18:05:00,Wednesday,75,Male,172,89,Married,1,37,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1,1146,2024-07-03,18:06:00,Wednesday,75,Male,172,89,Married,8,66,33,TRUE,TRUE,TRUE,,TRUE,FALSE
2,1146,2024-07-03,18:09:00,Wednesday,75,Male,172,89,Married,3,34,33,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2,1146,2024-07-03,18:14:00,Wednesday,75,Male,172,89,Married,0,37,23,TRUE,TRUE,FALSE,FALSE,FALSE,
2,1146,2024-07-03,18:16:00,Wednesday,75,Male,172,89,Married,0,25,35,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2,1146,2024-07-03,18:21:00,Wednesday,75,Male,172,89,Married,7,69,32,TRUE,TRUE,TRUE,FALSE,,FALSE
2,1146,2024-07-03,18:22:00,Wednesday,75,Male,172,89,Married,1,35,38,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1147,2024-07-03,18:07:00,Wednesday,68,Female,155,46,Married,0,63,37,TRUE,TRUE,TRUE,TRUE,,TRUE
4,1147,2024-07-03,18:10:00,Wednesday,68,Female,155,46,Married,5,29,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,1147,2024-07-03,18:13:00,Wednesday,68,Female,155,46,Married,5,21,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,1147,2024-07-03,18:14:00,Wednesday,68,Female,155,46,Married,9,15,35,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7,1147,2024-07-03,18:16:00,Wednesday,68,Female,155,46,Married,3,32,18,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
7,1147,2024-07-03,18:18:00,Wednesday,68,Female,155,46,Married,7,51,50,TRUE,TRUE,TRUE,FALSE,,TRUE
4,1148,2024-07-03,18:17:00,Wednesday,25,Female,151,50,Single,7,38,24,TRUE,TRUE,TRUE,FALSE,TRUE,
2,1148,2024-07-03,18:20:00,Wednesday,25,Female,151,50,Single,2,29,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,1148,2024-07-03,18:25:00,Wednesday,25,Female,151,50,Single,7,31,25,TRUE,TRUE,FALSE,TRUE,FALSE,
2,1148,2024-07-03,18:28:00,Wednesday,25,Female,151,50,Single,3,27,35,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2,1148,2024-07-03,18:29:00,Wednesday,25,Female,151,50,Single,2,28,17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2,1148,2024-07-03,18:30:00,Wednesday,25,Female,151,50,Single,2,23,19,TRUE,TRUE,TRUE,,,TRUE
2,1148,2024-07-03,18:34:00,Wednesday,25,Female,151,50,Single,6,18,37,TRUE,TRUE,FALSE,TRUE,FALSE,
2,1148,2024-07-03,18:35:00,Wednesday,25,Female,151,50,Single,0,27,31,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2,1148,2024-07-03,18:39:00,Wednesday,25,Female,151,50,Single,6,26,34,TRUE,TRUE,TRUE,TRUE,,
3,1148,2024-07-03,18:43:00,Wednesday,25,Female,151,50,Single,1,16,34,TRUE,TRUE,FALSE,FALSE,,TRUE
3,1148,2024-07-03,18:47:00,Wednesday,25,Female,151,50,Single,15,16,32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,1148,2024-07-03,18:51:00,Wednesday,25,Female,151,50,Single,3,25,22,TRUE,TRUE,TRUE,TRUE,,TRUE
2,1148,2024-07-03,18:52:00,Wednesday,25,Female,151,50,Single,7,29,32,TRUE,TRUE,TRUE,TRUE,TRUE,
2,1148,2024-07-03,18:57:00,Wednesday,25,Female,151,50,Single,6,39,37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
7,1149,2024-07-03,18:22:00,Wednesday,69,Male,172,77,Married,12,36,22,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1149,2024-07-03,18:27:00,Wednesday,69,Male,172,77,Married,4,28,33,TRUE,TRUE,TRUE,FALSE,TRUE,
0,1149,2024-07-03,18:30:00,Wednesday,69,Male,172,77,Married,6,20,37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
0,1149,2024-07-03,18:31:00,Wednesday,69,Male,172,77,Married,8,28,18,TRUE,TRUE,TRUE,FALSE,,
0,1149,2024-07-03,18:34:00,Wednesday,69,Male,172,77,Married,3,33,24,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,1149,2024-07-03,18:35:00,Wednesday,69,Male,172,77,Married,1,36,38,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1149,2024-07-03,18:40:00,Wednesday,69,Male,172,77,Married,15,19,27,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,1149,2024-07-03,18:43:00,Wednesday,69,Male,172,77,Married,10,20,37,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,1149,2024-07-03,18:44:00,Wednesday,69,Male,172,77,Married,11,35,29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,1149,2024-07-03,18:49:00,Wednesday,69,Male,172,77,Married,7,29,32,TRUE,TRUE,FALSE,TRUE,FALSE,
0,1149,2024-07-03,18:50:00,Wednesday,69,Male,172,77,Married,9,34,17,TRUE,TRUE,TRUE,FALSE,FALSE,
0,1149,2024-07-03,18:53:00,Wednesday,69,Male,172,77,Married,10,35,22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,1149,2024-07-03,18:58:00,Wednesday,69,Male,172,77,Married,4,17,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3,1150,2024-07-03,18:27:00,Wednesday,73,Female,160,54,Married,15,17,18,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1150,2024-07-03,18:29:00,Wednesday,73,Female,160,54,Married,5,37,18,FALSE,TRUE,TRUE,TRUE,,FALSE
1,1150,2024-07-03,18:31:00,Wednesday,73,Female,160,54,Married,14,13,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1151,2024-07-03,18:31:00,Wednesday,68,Female,157,57,Married,4,20,18,FALSE,TRUE,FALSE,FALSE,,FALSE
0,1151,2024-07-03,18:35:00,Wednesday,68,Female,157,57,Married,10,38,21,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,1151,2024-07-03,18:39:00,Wednesday,68,Female,157,57,Married,5,36,19,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
5,1152,2024-07-03,18:40:00,Wednesday,39,Male,172,84,Married,8,67,33,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
5,1152,2024-07-03,18:42:00,Wednesday,39,Male,172,84,Married,14,19,38,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
5,1152,2024-07-03,18:45:00,Wednesday,39,Male,172,84,Married,6,69,19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,1152,2024-07-03,18:50:00,Wednesday,39,Male,172,84,Married,3,31,25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1152,2024-07-03,18:53:00,Wednesday,39,Male,172,84,Married,12,15,21,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1152,2024-07-03,18:55:00,Wednesday,39,Male,172,84,Married,12,22,28,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
0,1152,2024-07-03,18:56:00,Wednesday,39,Male,172,84,Married,4,35,29,TRUE,TRUE,FALSE,TRUE,FALSE,
0,1152,2024-07-03,18:59:00,Wednesday,39,Male,172,84,Married,10,32,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,1153,2024-07-03,18:54:00,Wednesday,61,Male,177,61,Married,6,26,27,TRUE,TRUE,TRUE,,FALSE,TRUE
3,1153,2024-07-03,18:55:00,Wednesday,61,Male,177,61,Married,19,63,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3,1153,2024-07-03,18:56:00,Wednesday,61,Male,177,61,Married,10,35,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
7,1153,2024-07-03,19:01:00,Wednesday,61,Male,177,61,Married,0,23,38,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7,1153,2024-07-03,19:02:00,Wednesday,61,Male,177,61,Married,14,27,28,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
5,1153,2024-07-03,19:04:00,Wednesday,61,Male,177,61,Married,2,32,33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
6,1154,2024-07-03,19:07:00,Wednesday,72,Male,169,73,Single,12,53,58,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6,1154,2024-07-03,19:11:00,Wednesday,72,Male,169,73,Single,5,15,18,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
4,1154,2024-07-03,19:15:00,Wednesday,72,Male,169,73,Single,15,32,19,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
3,1155,2024-07-03,19:10:00,Wednesday,58,Male,177,82,Single,13,23,23,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3,1155,2024-07-03,19:13:00,Wednesday,58,Male,177,82,Single,15,35,19,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,1155,2024-07-03,19:16:00,Wednesday,58,Male,177,82,Single,5,37,32,TRUE,TRUE,FALSE,FALSE,,TRUE
7,1155,2024-07-03,19:19:00,Wednesday,58,Male,177,82,Single,13,16,27,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,1155,2024-07-03,19:22:00,Wednesday,58,Male,177,82,Single,14,36,33,TRUE,TRUE,TRUE,FALSE,,TRUE
7,1155,2024-07-03,19:24:00,Wednesday,58,Male,177,82,Single,1,26,22,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1155,2024-07-03,19:27:00,Wednesday,58,Male,177,82,Single,4,18,31,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,1155,2024-07-03,19:32:00,Wednesday,58,Male,177,82,Single,13,31,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,1155,2024-07-03,19:34:00,Wednesday,58,Male,177,82,Single,10,16,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1155,2024-07-03,19:39:00,Wednesday,58,Male,177,82,Single,4,17,25,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1155,2024-07-03,19:44:00,Wednesday,58,Male,177,82,Single,0,16,21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,1155,2024-07-03,19:49:00,Wednesday,58,Male,177,82,Single,7,68,18,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,1155,2024-07-03,19:51:00,Wednesday,58,Male,177,82,Single,13,26,18,TRUE,TRUE,TRUE,,,FALSE
7,1155,2024-07-03,19:56:00,Wednesday,58,Male,177,82,Single,0,38,16,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1155,2024-07-03,20:01:00,Wednesday,58,Male,177,82,Single,4,37,26,TRUE,TRUE,TRUE,,TRUE,FALSE
7,1155,2024-07-03,20:05:00,Wednesday,58,Male,177,82,Single,12,17,26,TRUE,TRUE,TRUE,,,TRUE
7,1155,2024-07-03,20:09:00,Wednesday,58,Male,177,82,Single,3,17,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,1155,2024-07-03,20:12:00,Wednesday,58,Male,177,82,Single,2,33,19,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
7,1155,2024-07-03,20:17:00,Wednesday,58,Male,177,82,Single,13,21,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,1155,2024-07-03,20:21:00,Wednesday,58,Male,177,82,Single,8,68,33,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,1155,2024-07-03,20:23:00,Wednesday,58,Male,177,82,Single,6,55,51,TRUE,TRUE,TRUE,,TRUE,TRUE
7,1155,2024-07-03,20:27:00,Wednesday,58,Male,177,82,Single,7,56,54,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1156,2024-07-03,19:24:00,Wednesday,42,Male,169,78,Married,10,31,39,TRUE,TRUE,FALSE,FALSE,,
0,1156,2024-07-03,19:28:00,Wednesday,42,Male,169,78,Married,6,36,16,TRUE,TRUE,TRUE,FALSE,,TRUE
0,1156,2024-07-03,19:29:00,Wednesday,42,Male,169,78,Married,2,32,29,TRUE,TRUE,FALSE,TRUE,FALSE,
4,1156,2024-07-03,19:32:00,Wednesday,42,Male,169,78,Married,2,21,27,TRUE,TRUE,TRUE,,FALSE,FALSE
4,1156,2024-07-03,19:34:00,Wednesday,42,Male,169,78,Married,10,23,26,TRUE,TRUE,TRUE,,,FALSE
4,1156,2024-07-03,19:37:00,Wednesday,42,Male,169,78,Married,2,32,34,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1157,2024-07-03,19:35:00,Wednesday,52,Male,177,70,Married,7,22,29,TRUE,TRUE,TRUE,TRUE,,FALSE
1,1157,2024-07-03,19:37:00,Wednesday,52,Male,177,70,Married,14,10,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1157,2024-07-03,19:41:00,Wednesday,52,Male,177,70,Married,7,39,28,TRUE,TRUE,TRUE,,TRUE,FALSE
2,1157,2024-07-03,19:43:00,Wednesday,52,Male,177,70,Married,7,29,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,1157,2024-07-03,19:45:00,Wednesday,52,Male,177,70,Married,1,21,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1157,2024-07-03,19:49:00,Wednesday,52,Male,177,70,Married,0,22,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1,1157,2024-07-03,19:54:00,Wednesday,52,Male,177,70,Married,17,16,24,TRUE,TRUE,FALSE,FALSE,,TRUE
3,1157,2024-07-03,19:56:00,Wednesday,52,Male,177,70,Married,15,26,39,TRUE,TRUE,TRUE,TRUE,,TRUE
3,1157,2024-07-03,20:00:00,Wednesday,52,Male,177,70,Married,19,64,15,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3,1157,2024-07-03,20:03:00,Wednesday,52,Male,177,70,Married,13,28,21,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
3,1157,2024-07-03,20:06:00,Wednesday,52,Male,177,70,Married,11,38,33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3,1157,2024-07-03,20:08:00,Wednesday,52,Male,177,70,Married,4,36,22,TRUE,TRUE,FALSE,FALSE,FALSE,
3,1157,2024-07-03,20:12:00,Wednesday,52,Male,177,70,Married,4,15,17,TRUE,TRUE,TRUE,TRUE,,FALSE
3,1157,2024-07-03,20:13:00,Wednesday,52,Male,177,70,Married,19,69,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3,1157,2024-07-03,20:17:00,Wednesday,52,Male,177,70,Married,15,34,36,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3,1157,2024-07-03,20:21:00,Wednesday,52,Male,177,70,Married,7,37,34,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1158,2024-07-03,19:37:00,Wednesday,49,Female,149,45,Married,7,16,24,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1158,2024-07-03,19:38:00,Wednesday,49,Female,149,45,Married,4,15,20,TRUE,TRUE,FALSE,FALSE,,FALSE
1,1158,2024-07-03,19:42:00,Wednesday,49,Female,149,45,Married,8,33,33,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1158,2024-07-03,19:43:00,Wednesday,49,Female,149,45,Married,7,23,35,TRUE,TRUE,FALSE,FALSE,,FALSE
1,1158,2024-07-03,19:46:00,Wednesday,49,Female,149,45,Married,15,22,16,TRUE,TRUE,FALSE,FALSE,TRUE,
7,1158,2024-07-03,19:49:00,Wednesday,49,Female,149,45,Married,9,30,21,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
7,1158,2024-07-03,19:50:00,Wednesday,49,Female,149,45,Married,15,28,20,TRUE,TRUE,TRUE,TRUE,TRUE,
7,1158,2024-07-03,19:52:00,Wednesday,49,Female,149,45,Married,15,33,17,TRUE,TRUE,TRUE,,,FALSE
7,1158,2024-07-03,19:57:00,Wednesday,49,Female,149,45,Married,1,18,35,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,1159,2024-07-03,19:38:00,Wednesday,42,Female,148,49,Single,4,20,29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,1159,2024-07-03,19:43:00,Wednesday,42,Female,148,49,Single,15,24,30,TRUE,TRUE,TRUE,FALSE,TRUE,
4,1159,2024-07-03,19:44:00,Wednesday,42,Female,148,49,Single,7,17,21,TRUE,TRUE,TRUE,TRUE,TRUE,
4,1159,2024-07-03,19:47:00,Wednesday,42,Female,148,49,Single,8,29,33,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,1159,2024-07-03,19:49:00,Wednesday,42,Female,148,49,Single,13,32,28,TRUE,TRUE,FALSE,FALSE,,FALSE
4,1159,2024-07-03,19:50:00,Wednesday,42,Female,148,49,Single,3,17,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
0,1159,2024-07-03,19:54:00,Wednesday,42,Female,148,49,Single,2,34,22,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1159,2024-07-03,19:56:00,Wednesday,42,Female,148,49,Single,0,36,20,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,1159,2024-07-03,19:59:00,Wednesday,42,Female,148,49,Single,1,15,28,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,1159,2024-07-03,20:01:00,Wednesday,42,Female,148,49,Single,4,35,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
0,1159,2024-07-03,20:02:00,Wednesday,42,Female,148,49,Single,9,30,26,TRUE,TRUE,FALSE,TRUE,FALSE,
7,1159,2024-07-03,20:04:00,Wednesday,42,Female,148,49,Single,8,19,18,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,1159,2024-07-03,20:05:00,Wednesday,42,Female,148,49,Single,0,17,39,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
6,1159,2024-07-03,20:10:00,Wednesday,42,Female,148,49,Single,1,36,27,TRUE,TRUE,FALSE,FALSE,,TRUE
6,1159,2024-07-03,20:12:00,Wednesday,42,Female,148,49,Single,2,36,31,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
6,1159,2024-07-03,20:16:00,Wednesday,42,Female,148,49,Single,12,55,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2,1160,2024-07-03,19:48:00,Wednesday,53,Male,175,85,Married,7,67,37,TRUE,TRUE,FALSE,TRUE,FALSE,
2,1160,2024-07-03,19:50:00,Wednesday,53,Male,175,85,Married,8,67,21,TRUE,TRUE,TRUE,FALSE,,FALSE
0,1160,2024-07-03,19:54:00,Wednesday,53,Male,175,85,Married,6,62,34,TRUE,TRUE,TRUE,FALSE,,
0,1160,2024-07-03,19:57:00,Wednesday,53,Male,175,85,Married,6,65,21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,1160,2024-07-03,20:01:00,Wednesday,53,Male,175,85,Married,10,36,23,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1160,2024-07-03,20:03:00,Wednesday,53,Male,175,85,Married,7,62,21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,1160,2024-07-03,20:08:00,Wednesday,53,Male,175,85,Married,11,27,34,TRUE,TRUE,TRUE,,TRUE,FALSE
0,1160,2024-07-03,20:10:00,Wednesday,53,Male,175,85,Married,0,35,26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0,1160,2024-07-03,20:15:00,Wednesday,53,Male,175,85,Married,9,60,25,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1160,2024-07-03,20:20:00,Wednesday,53,Male,175,85,Married,9,67,29,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1160,2024-07-03,20:25:00,Wednesday,53,Male,175,85,Married,12,23,22,TRUE,TRUE,TRUE,,FALSE,TRUE
0,1160,2024-07-03,20:27:00,Wednesday,53,Male,175,85,Married,11,28,18,TRUE,TRUE,FALSE,FALSE,,TRUE
0,1160,2024-07-03,20:28:00,Wednesday,53,Male,175,85,Married,8,61,20,TRUE,TRUE,TRUE,FALSE,,FALSE
0,1160,2024-07-03,20:33:00,Wednesday,53,Male,175,85,Married,5,20,29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,1160,2024-07-03,20:36:00,Wednesday,53,Male,175,85,Married,11,25,27,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,1160,2024-07-03,20:38:00,Wednesday,53,Male,175,85,Married,9,60,17,TRUE,TRUE,TRUE,TRUE,,FALSE
0,1160,2024-07-03,20:42:00,Wednesday,53,Male,175,85,Married,12,21,35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,1161,2024-07-03,19:52:00,Wednesday,51,Male,169,78,Married,0,34,36,TRUE,TRUE,FALSE,FALSE,,TRUE
4,1161,2024-07-03,19:53:00,Wednesday,51,Male,169,78,Married,9,30,33,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
5,1161,2024-07-03,19:56:00,Wednesday,51,Male,169,78,Married,10,36,31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5,1161,2024-07-03,19:58:00,Wednesday,51,Male,169,78,Married,12,29,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
5,1161,2024-07-03,20:03:00,Wednesday,51,Male,169,78,Married,0,57,59,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
5,1161,2024-07-03,20:08:00,Wednesday,51,Male,169,78,Married,7,35,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3,1161,2024-07-03,20:11:00,Wednesday,51,Male,169,78,Married,21,52,56,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
3,1161,2024-07-03,20:16:00,Wednesday,51,Male,169,78,Married,16,37,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1162,2024-07-03,20:02:00,Wednesday,65,Female,160,50,Single,10,37,18,FALSE,TRUE,FALSE,TRUE,FALSE,
7,1162,2024-07-03,20:03:00,Wednesday,65,Female,160,50,Single,8,18,33,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
7,1163,2024-07-03,20:06:00,Wednesday,27,Male,176,87,Single,15,15,37,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1163,2024-07-03,20:08:00,Wednesday,27,Male,176,87,Single,8,65,28,TRUE,TRUE,FALSE,TRUE,FALSE,
7,1163,2024-07-03,20:13:00,Wednesday,27,Male,176,87,Single,15,17,19,TRUE,TRUE,TRUE,FALSE,,
7,1163,2024-07-03,20:17:00,Wednesday,27,Male,176,87,Single,11,19,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,1163,2024-07-03,20:22:00,Wednesday,27,Male,176,87,Single,5,33,17,TRUE,TRUE,TRUE,FALSE,,TRUE
0,1163,2024-07-03,20:23:00,Wednesday,27,Male,176,87,Single,9,68,27,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1163,2024-07-03,20:26:00,Wednesday,27,Male,176,87,Single,9,62,29,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5,1163,2024-07-03,20:29:00,Wednesday,27,Male,176,87,Single,9,62,18,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5,1163,2024-07-03,20:30:00,Wednesday,27,Male,176,87,Single,8,66,21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5,1163,2024-07-03,20:34:00,Wednesday,27,Male,176,87,Single,0,53,51,TRUE,TRUE,TRUE,,TRUE,FALSE
5,1163,2024-07-03,20:39:00,Wednesday,27,Male,176,87,Single,6,61,27,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5,1163,2024-07-03,20:41:00,Wednesday,27,Male,176,87,Single,6,62,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
5,1163,2024-07-03,20:46:00,Wednesday,27,Male,176,87,Single,6,67,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,1164,2024-07-03,20:16:00,Wednesday,35,Female,164,59,Single,8,32,21,FALSE,TRUE,FALSE,FALSE,,FALSE
2,1164,2024-07-03,20:19:00,Wednesday,35,Female,164,59,Single,4,36,33,FALSE,TRUE,FALSE,FALSE,,FALSE
2,1164,2024-07-03,20:20:00,Wednesday,35,Female,164,59,Single,7,36,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6,1165,2024-07-03,20:29:00,Wednesday,44,Male,173,55,Married,0,9,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
6,1165,2024-07-03,20:30:00,Wednesday,44,Male,173,55,Married,6,5,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7,1166,2024-07-03,20:43:00,Wednesday,31,Female,154,47,Single,12,34,28,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,1166,2024-07-03,20:48:00,Wednesday,31,Female,154,47,Single,3,36,22,TRUE,TRUE,TRUE,FALSE,,TRUE
7,1166,2024-07-03,20:52:00,Wednesday,31,Female,154,47,Single,6,59,53,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
4,1166,2024-07-03,20:55:00,Wednesday,31,Female,154,47,Single,10,23,33,TRUE,TRUE,TRUE,TRUE,TRUE,
4,1166,2024-07-03,20:58:00,Wednesday,31,Female,154,47,Single,3,18,34,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
